seq	community_1	community_2	community_3	community_4	community_5	community_6	community_7	community_8	community_9	community_10
Otu106	0	0	0	0	0	0	0	0	0	0
Otu107	0	0	0	0	0	0	0	0	0	0
Otu108	0	0	0	0	0	0	0	0	0	12.0871128135644
Otu109	0	0	0	0	0	0	0	0	0	0
Otu110	0	0	0	0	0	0	0	0	0	0
Otu111	0	0	0	0	0	0	0	0	0	0
Otu112	0	0	0	0	0	0	0	0	0	0
Otu113	0	0	0	0	0	0	0	0	0	0
Otu114	0	0	0	0	0	0	0	0	0	0
Otu115	0	0	0	0	0	0	0	0	0	0
Otu116	0	0	0	0	0	0	0	0	0	0
Otu117	0	0	0	0	0	0	0	0	0	0
Otu118	0	0	0	0	0	0	0	0	0	0
Otu119	0	0	0	0	0	0	0	0	0	0
Otu120	0	0	0	0	0	0	0	0	0	0
Otu121	0	0	0	0	0	0	0	0	0	0
Otu122	0	0	0	0	0	0	0	0	0	0
Otu123	0	0	0	0	0	0	0	0	0	0
Otu124	0	0	0	0	0	0	0	0	0	0
Otu125	0	0	0	0	0	0	0	0	0	0
Otu126	0	0	0	0	0	0	0	0	0	0
Otu127	0	0	0	0	0	0	0	0	0	0
Otu128	0	0	0	0	0	0	0	0	0	0
Otu129	0	0	0	0	0	0	0	0	0	0
Otu130	0	0	0	0	0	0	0	0	0	0
Otu131	0	0	0	0	0	0	0	0	0	0
Otu132	0	0	0	0	0	0	0	0	0	0
Otu133	0	0	0	0	0	0	0	0	0	0
Otu134	0	0	0	0	0	0	0	0	0	0
Otu135	0	0	0	0	0	0	0	0	0	0
Otu136	0	0	0	0	0	0	0	0	0	0
Otu137	0	0	0	0	0	0	0	0	0	0
Otu138	0	0	0	0	0	0	0	0	0	0
Otu139	0	0	0	0	0	0	0	0	0	0
Otu140	0	0	0	0	0	0	0	0	0	0
Otu141	0	0	0	0	0	0	0	0	0	0
Otu142	0	0	0	0	0	0	0	0	0	0
Otu143	0	0	0	0	0	0	0	0	0	0
Otu144	0	0	0	0	0	0	0	0	0	0
Otu145	0	0	0	0	0	0	0	0	0	0
Otu146	0	0	0	0	0	0	0	0	0	0
Otu147	0	0	0	0	0	0	0	0	0	0
Otu148	0	0	0	0	0	0	0	0	0	0
Otu149	0	0	0	0	0	0	0	0	0	0
Otu150	0	0	0	0	0	0	0	0	0	0
Otu151	0	0	0	0	0	0	0	0	0	0
Otu152	0	0	0	0	0	0	0	0	0	0
Otu153	0	0	0	0	0	0	0	0	0	0
Otu154	0	0	0	0	0	0	0	0	0	0
Otu155	0	0	0	0	0	0	0	0	0	0
Otu156	0	0	0	0	0	0	0	0	0	0
Otu157	0	0	0	0	0	0	0	0	0	0
Otu158	0	0	0	0	0	0	0	0	0	0
Otu159	0	0	0	0	0	0	0	0	0	0
Otu160	0	0	0	0	0	0	0	0	0	0
Otu161	0	0	0	0	0	0	0	0	0	0
Otu162	0	0	0	0	0	0	0	0	0	0
Otu163	0	0	0	0	0	0	0	0	0	0
Otu164	0	0	0	0	0	0	0	0	0	0
Otu165	0	0	0	0	0	0	0	0	0	0
Otu166	0	0	0	0	0	0	0	0	0	0
Otu167	0	0	0	0	0	0	0	0	0	0
Otu168	0	0	0	0	0	0	0	0	0	0
Otu169	0	0	0	0	0	0	0	0	0	0
Otu170	0	0	0	0	0	0	0	0	0	0
Otu171	0	0	1.57660636364788	0	0	0	0	0	0	0
Otu172	0	0	0	0	0	0	0	0	0	0
Otu173	0	0	0	0	0	0	0	0	0	0
Otu174	0	0	0	0	0	0	0	0	0	0
Otu175	0	0	0	0	0	0	0	0	0	0
Otu176	0	0	0	1.69155904503133	0	0	0	0	0	1.52225537360359
Otu177	0	0	0	0	0	0	0	0	0	0
Otu178	0	0	0	0	0	0	0	0	0	0
Otu179	0	0	0	0	0	0	0	0	0	0
Otu180	0	0	0	0	0	0	0	0	0	0
Otu181	0	0	0	0	0	1	5.60384514510403	0	0	0
Otu182	0	0	0	0	0	0	0	0	0	0
Otu183	0	0	0	0	0	0	0	0	0	0
Otu184	0	0	0	0	0	0	0	0	0	0
Otu185	0	0	0	0	0	0	0	0	0	0
Otu186	0	0	0	0	0	0	0	0	0	0
Otu187	0	0	0	0	0	0	0	0	0	0
Otu188	0	0	0	0	0	0	0	0	0	0
Otu189	0	0	0	0	0	0	0	0	0	0
Otu190	0	0	0	0	0	0	0	0	0	0
Otu191	0	0	0	0	0	0	0	0	0	0
Otu192	0	0	0	0	0	0	0	0	0	0
Otu193	0	0	0	0	0	0	0	0	0	0
Otu194	0	0	0	0	0	0	0	0	0	0
Otu195	0	0	0	0	0	0	0	0	0	0
Otu196	0	0	0	0	0	0	0	0	0	0
Otu197	0	0	0	0	0	0	0	0	0	0
Otu198	0	0	0	0	0	0	0	0	0	0
Otu199	0	0	0	0	0	0	0	0	0	0
Otu200	0	0	0	0	0	0	0	0	0	0
Otu201	0	0	0	0	0	0	0	0	0	0
Otu202	0	0	0	0	0	0	0	0	0	0
Otu203	0	0	0	0	0	0	0	0	0	0
Otu204	0	0	0	0	0	0	0	0	0	0
Otu205	0	0	0	0	0	0	0	0	0	0
Otu206	0	0	0	0	0	0	0	0	0	0
Otu207	0	0	0	0	0	0	0	0	0	0
Otu208	0	0	0	0	0	0	0	0	0	0
Otu209	0	0	0	0	0	0	0	0	0	0
Otu210	0	0	0	0	0	0	0	0	0	0
Otu211	0	0	0	0	0	0	0	0	0	0
Otu212	0	0	0	0	0	0	0	0	0	0
Otu213	0	0	0	0	0	0	0	0	0	0
Otu214	0	0	0	0	0	0	0	0	0	0
Otu215	0	0	0	0	0	0	0	0	0	0
Otu216	0	0	0	0	0	0	0	0	0	0
Otu217	0	0	0	0	0	0	0	0	0	0
Otu218	0	0	0	0	0	0	0	0	0	0
Otu219	0	0	0	0	0	0	0	0	0	0
Otu220	0	0	0	0	0	0	0	0	0	0
Otu221	0	0	0	0	0	0	0	0	0	0
Otu222	0	0	0	0	0	0	0	0	0	0
Otu223	0	3.26546910644954	0	0	0	0	0	0	0	0
Otu224	0	0	0	0	0	0	2.21273878979303	0	0	0
Otu225	0	0	0	0	0	0	0	0	0	0
Otu226	0	0	0	0	0	0	0	0	3.26923241487622	0
Otu227	0	0	0	0	0	0	0	0	0	0
Otu228	0	0	0	0	0	0	0	0	0	0
Otu229	0	0	0	0	0	0	0	0	0	0
Otu230	0	0	0	0	0	0	0	0	0	0
Otu231	0	0	0	0	0	0	0	6.51213763612222	0	0
Otu232	0	0	0	0	0	0	0	3.16668989301011	0	0
Otu233	0	0	0	0	0	0	0	0	0	0
Otu234	0	0	0	0	0	0	0	0	0	0
Otu235	0	0	0	0	0	0	0	0	0	0
Otu236	3.14807716765567	0	0	0	0	0	0	0	0	0
Otu237	0	0	0	0	1	0	0	0	0	0
Otu238	0	0	0	0	0	0	0	0	0	0
Otu239	0	0	0	0	0	0	0	0	0	0
Otu240	0	0	0	0	0	0	0	0	0	0
Otu241	0	0	0	0	0	0	0	0	0	0
Otu242	0	0	0	0	0	0	0	0	0	0
Otu243	0	0	0	0	0	0	0	0	0	1.74480763215009
Otu244	0	0	0	0	0	0	0	0	0	0
Otu245	0	0	0	0	0	0	0	0	0	0
Otu246	0	0	0	0	0	0	0	0	0	0
Otu247	0	0	0	0	0	0	0	0	0	0
Otu248	0	0	0	0	0	0	0	0	0	0
Otu249	0	0	0	0	0	0	0	0	0	0
Otu250	0	0	0	0	0	0	0	0	0	0
Otu251	1.0886246867584	0	0	0	0	1.30331037377713	0	0	0	0
Otu252	0	0	0	0	0	0	0	0	0	0
Otu253	0	0	0	0	0	0	0	0	0	0
Otu254	0	0	0	0	0	0	0	0	0	0
Otu255	0	0	0	0	0	0	0	0	0	0
Otu256	0	0	0	0	0	0	0	0	0	0
Otu257	0	0	0	0	0	0	0	0	0	0
Otu258	0	0	0	0	0	0	0	0	0	0
Otu259	0	0	0	0	0	0	0	0	0	0
Otu260	0	0	0	0	0	0	0	0	0	0
Otu261	0	0	0	0	0	0	0	0	0	0
Otu262	0	0	0	0	0	0	0	0	0	0
Otu263	0	0	0	0	0	0	0	0	0	0
Otu264	0	0	0	0	0	0	0	0	0	0
Otu265	0	0	0	0	0	0	0	0	0	0
Otu266	0	0	0	0	0	0	0	0	0	0
Otu267	0	0	0	0	0	0	0	0	0	0
Otu268	0	0	0	0	0	0	0	0	0	0
Otu269	0	0	0	0	0	0	0	0	0	0
Otu270	0	0	0	0	0	0	0	0	0	0
Otu271	0	0	0	0	0	0	0	0	0	0
Otu272	0	0	0	0	0	0	0	0	0	0
Otu273	0	0	0	0	0	0	0	0	0	0
Otu274	0	0	0	0	0	0	0	0	0	0
Otu275	0	0	0	0	0	0	0	0	0	0
Otu276	0	0	0	0	0	0	0	0	0	0
Otu277	0	0	0	0	0	0	0	0	0	0
Otu278	0	5.01859155459275	0	0	0	0	0	0	0	0
Otu279	0	0	0	0	0	0	0	0	0	0
Otu280	0	0	0	0	0	0	0	0	0	0
Otu281	0	0	0	0	0	0	0	0	0	0
Otu282	0	0	0	0	0	0	0	0	0	0
Otu283	0	0	0	0	0	0	0	0	0	0
Otu284	0	0	0	0	0	0	0	0	0	0
Otu285	0	0	0	0	0	0	0	0	0	0
Otu286	0	0	0	0	0	0	0	0	0	0
Otu287	0	0	0	0	0	0	0	0	0	0
Otu288	0	0	0	0	0	0	0	0	0	0
Otu289	0	0	0	0	1.00504341598781	0	0	0	0	0
Otu290	0	0	0	0	0	0	0	0	0	0
Otu291	0	0	0	0	0	0	0	0	0	0
Otu292	0	0	0	0	0	0	0	0	0	0
Otu293	0	0	0	0	0	0	0	0	0	0
Otu294	0	0	0	0	0	0	0	0	0	0
Otu295	0	0	0	0	0	0	0	0	0	0
Otu296	0	0	0	0	0	0	0	0	0	0
Otu297	0	0	0	0	0	0	0	0	0	0
Otu298	0	0	0	0	0	0	0	0	0	0
Otu299	0	0	0	0	0	0	0	0	0	0
Otu300	0	0	0	0	0	0	0	0	0	0
Otu301	0	0	0	0	0	0	0	0	0	0
Otu302	0	0	0	0	0	0	0	0	0	0
Otu303	0	0	0	0	0	0	0	0	0	0
Otu304	0	0	0	0	0	0	0	0	0	0
Otu305	0	0	0	0	0	0	0	0	0	0
Otu306	0	0	0	0	0	0	0	0	0	0
Otu307	0	0	0	0	0	0	0	0	0	0
Otu308	0	5.29592815908719	0	0	0	0	0	0	0	0
Otu309	0	0	0	0	0	0	0	0	0	0
Otu310	0	0	0	0	1.01860803561179	0	0	0	0	0
Otu311	0	0	0	0	0	0	0	0	0	0
Otu312	0	0	0	0	0	0	0	0	0	0
Otu313	0	0	0	0	0	0	0	0	0	0
Otu314	0	0	0	0	0	0	0	0	0	0
Otu315	0	0	0	0	0	0	0	0	0	0
Otu316	0	0	0	0	0	0	0	0	0	0
Otu317	0	0	0	0	0	0	0	0	0	0
Otu318	0	0	0	0	0	0	0	0	0	0
Otu319	0	0	0	0	0	0	0	0	0	0
Otu320	0	0	0	0	0	0	0	0	0	0
Otu321	0	0	0	0	0	0	0	0	0	0
Otu322	0	0	0	0	0	0	0	0	0	0
Otu323	0	0	0	0	0	0	0	0	2.15718337935442	0
Otu324	0	0	0	0	0	0	0	0	0	0
Otu325	0	0	0	0	0	0	0	0	0	0
Otu326	0	0	0	0	0	0	0	0	0	0
Otu327	0	0	0	0	0	0	0	0	0	0
Otu328	0	0	0	0	0	0	0	0	0	0
Otu329	0	0	0	0	0	0	0	0	0	0
Otu330	0	0	0	0	0	0	0	0	0	0
Otu331	0	0	0	0	0	0	0	0	0	0
Otu332	0	0	0	0	0	0	0	0	0	0
Otu333	0	0	0	0	0	0	0	0	0	0
Otu334	0	0	0	0	0	0	0	0	0	0
Otu335	0	0	0	0	0	0	0	0	0	0
Otu336	0	0	0	0	0	0	0	0	0	0
Otu337	0	0	0	0	0	0	0	0	0	0
Otu338	0	0	0	0	0	0	0	0	0	0
Otu339	0	0	0	0	0	0	0	0	0	0
Otu340	0	0	0	0	0	0	0	0	0	0
Otu341	0	0	0	0	0	0	0	0	0	0
Otu342	0	0	0	0	0	0	0	0	0	0
